date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer
0.013937,4,0.702128,0.107001,0.632104,0.003467,0.422915,0.414912
0.442989,2,0.12766,0.042332,0.158137,0.002769,0.222165,0.700877
0.443343,3,0.595745,0.041642,0.486314,0.002943,0.530295,0.420614
0.893766,3,0.574468,0.071424,0.574234,0.004757,0.606422,0.467982
0.460334,5,0.0,0.042452,0.49152,0.0029,0.42957,0.429386
0.881421,3,0.212766,0.028822,0.190866,0.001847,0.275246,0.750877
0.455688,4,0.531915,0.036538,0.542993,0.002513,0.615225,0.459211
0.455599,2,0.957447,0.037468,0.597739,0.002545,0.450803,0.647368
0.465378,7,0.744681,0.027951,0.345433,0.001878,0.31797,0.644737
0.434361,1,0.212766,0.045605,0.276703,0.003467,0.422915,0.414912
0.031813,4,0.425532,0.058394,0.256918,0.003467,0.422915,0.414912
0.474138,3,0.148936,0.024829,0.150253,0.001629,0.178146,0.852193
0.447591,2,0.361702,0.075297,0.696221,0.005318,0.618074,0.325439
0.014159,2,0.87234,0.045485,0.549688,0.003467,0.422915,0.414912
0.867086,1,0.957447,0.030623,0.276852,0.002067,0.137494,0.666228
0.90757,2,0.021277,0.043653,0.27953,0.002887,0.31564,0.573246
0.434317,7,0.489362,0.056023,0.322969,0.003467,0.422915,0.414912
0.872484,5,0.680851,0.633151,0.804522,0.041456,0.989384,0.199123
0.469094,1,0.765957,0.029062,0.334573,0.001915,0.230451,0.65614
0.91142,6,0.893617,0.040711,0.386938,0.002655,0.31564,0.656579
0.437989,7,0.319149,0.046806,0.184618,0.003467,0.422915,0.414912
0.460732,7,0.170213,0.029482,0.154567,0.002019,0.156396,0.377193
0.443166,6,0.574468,0.044554,0.521273,0.003056,0.527706,0.424561
0.442857,6,1.0,0.074006,0.522612,0.005054,0.444847,0.42807
0.903102,6,0.106383,0.054882,0.285034,0.003579,0.35448,0.696491
0.455467,6,0.361702,0.037589,0.69756,0.002518,0.62869,0.411842
0.01407,7,0.510638,0.040891,0.345879,0.003467,0.422915,0.414912
0.429229,6,0.680851,0.090969,0.444064,0.003467,0.422915,0.414912
0.022477,2,0.042553,0.057794,0.365219,0.003467,0.422915,0.414912
0.022964,6,0.723404,0.086045,0.31925,0.003467,0.422915,0.414912
0.90319,1,0.0,0.089138,0.307349,0.006047,0.381409,0.398246
0.465422,1,0.340426,0.027321,0.287266,0.001751,0.181253,0.712719
0.903456,7,1.0,0.041161,0.348557,0.002746,0.326774,0.536842
0.889695,2,0.276596,0.093311,0.518447,0.006223,0.462973,0.541667
0.469139,2,0.425532,0.054521,0.531836,0.003569,0.537286,0.496053
0.871731,4,0.87234,0.043773,0.477239,0.002983,0.525375,0.407895
0.461042,7,0.851064,0.030023,0.357334,0.002075,0.307354,0.349561
0.42914,4,0.702128,0.087036,0.598036,0.003467,0.422915,0.414912
0.031901,6,0.12766,0.040351,0.03258,0.003467,0.422915,0.414912
0.43883,5,0.723404,0.051759,0.352127,0.003467,0.422915,0.414912
0.902703,4,0.574468,0.038519,0.481553,0.002582,0.543242,0.387281
0.031415,2,0.425532,0.074817,0.543439,0.003467,0.422915,0.414912
0.027034,1,0.723404,0.119581,0.457007,0.003467,0.422915,0.414912
0.474448,3,0.042553,0.037018,0.192056,0.00259,0.221647,0.258772
0.45144,5,0.829787,0.059896,0.8072,0.004022,0.623252,0.578509
0.464404,6,0.595745,0.071214,0.470842,0.004867,0.479026,0.392982
0.0,2,0.06383,0.045485,0.314639,0.003467,0.422915,0.414912
0.894474,5,0.574468,0.061367,0.570217,0.004159,0.668824,0.330702
0.898323,2,0.085106,0.074246,0.29515,0.002929,0.419213,0.680263
0.880581,6,0.06383,0.07881,0.351235,0.005243,0.445106,0.517982
0.031901,6,0.808511,0.088237,0.271497,0.003467,0.422915,0.414912
0.447856,1,0.87234,0.042242,0.598483,0.002865,0.371051,0.622368
0.004734,5,0.404255,0.075117,0.682386,0.003467,0.422915,0.414912
0.876864,4,0.893617,0.028071,0.398691,0.00188,0.319524,0.603509
0.447502,7,0.510638,0.042032,0.476941,0.0029,0.349301,0.503509
0.438211,5,0.595745,0.06557,0.48438,0.003467,0.422915,0.414912
0.434229,5,0.212766,0.090159,0.300357,0.003467,0.422915,0.414912
0.429185,5,0.06383,0.056593,0.220173,0.003467,0.422915,0.414912
0.433476,2,0.361702,0.076828,0.578994,0.003467,0.422915,0.414912
0.456175,1,0.382979,0.032725,0.428295,0.00214,0.212066,0.740789
0.982169,4,0.531915,0.048637,0.532282,0.003311,0.573278,0.345175
0.425778,4,0.617021,0.084965,0.512943,0.003467,0.422915,0.414912
0.004159,6,0.553191,0.044134,0.342011,0.003467,0.422915,0.414912
0.912172,2,0.425532,0.116398,0.545968,0.008043,0.550492,0.278947
0.451573,1,0.617021,0.042032,0.547605,0.001776,0.243138,0.835965
0.469316,6,0.787234,0.044224,0.469801,0.002931,0.385293,0.415351
0.017831,2,0.489362,0.06611,0.49524,0.003467,0.422915,0.414912
0.424583,5,0.255319,0.074817,0.204403,0.003467,0.422915,0.414912
0.004734,5,0.085106,0.075207,0.366111,0.003467,0.422915,0.414912
0.030884,4,0.787234,0.055812,0.427551,0.003467,0.422915,0.414912
0.890182,6,0.595745,0.028642,0.591342,0.002029,0.615225,0.417105
0.469625,6,0.595745,0.056833,0.499405,0.003857,0.543501,0.214912
0.889253,4,0.170213,0.028822,0.176436,0.00183,0.299845,0.803509
0.018141,2,0.404255,0.089258,0.556233,0.003467,0.422915,0.414912
0.013672,5,0.489362,0.041431,0.522017,0.003467,0.422915,0.414912
0.460068,6,0.723404,0.029302,0.466082,0.00193,0.433713,0.490351
0.451219,7,0.744681,0.042122,0.723594,0.002742,0.519679,0.532018
0.027521,5,0.808511,0.05215,0.400327,0.003467,0.422915,0.414912
0.908013,5,0.276596,0.139576,0.478727,0.009638,0.706111,0.174561
0.473475,2,0.914894,0.02678,0.427105,0.001793,0.293371,0.70307
0.867616,6,0.382979,0.028942,0.56992,0.001878,0.521233,0.651316
0.911951,4,1.0,0.089348,0.457453,0.006091,0.446401,0.508333
0.889385,2,0.957447,0.028552,0.435287,0.001791,0.313827,0.72193
0.460953,5,0.851064,0.034406,0.588664,0.002381,0.44899,0.438596
0.46936,7,0.510638,0.031434,0.370128,0.002081,0.272657,0.626316
0.889828,5,0.765957,0.115828,0.867599,0.007972,0.813827,0.264474
0.013097,6,0.659574,0.041401,0.308985,0.003467,0.422915,0.414912
0.885271,6,0.468085,0.029993,0.52767,0.002083,0.556965,0.288158
0.894474,5,0.425532,0.068062,0.67956,0.004628,0.716986,0.407456
0.434671,1,0.021277,0.044314,0.166468,0.003467,0.422915,0.414912
0.968895,1,0.574468,0.030173,0.347813,0.001975,0.325479,0.603509
0.890138,5,0.702128,0.107812,0.756174,0.007584,0.737442,0.37193
0.86797,7,0.659574,0.083884,0.454627,0.003887,0.334024,0.833772
0.87682,3,0.765957,0.028612,0.502231,0.001834,0.41015,0.612281
0.451086,4,0.489362,0.040891,0.600565,0.00273,0.651994,0.373684
0.876775,2,0.340426,0.034646,0.646385,0.002314,0.534697,0.512719
0.474315,7,0.0,0.028672,0.202172,0.001938,0.183325,0.780263
0.00438,4,0.531915,0.045214,0.497471,0.003467,0.422915,0.414912
0.44321,7,0.06383,0.043773,0.359268,0.002962,0.396427,0.56886
0.0273,7,0.510638,0.074817,0.265546,0.003467,0.422915,0.414912
0.469935,6,0.446809,0.038159,0.687742,0.003056,0.526152,0.186842
0.013805,1,0.638298,0.133391,0.700536,0.003467,0.422915,0.414912
0.460466,1,0.574468,0.024589,0.261083,0.001649,0.282237,0.714474
0.871731,2,1.0,0.027621,0.37474,0.001778,0.364837,0.811842
0.911641,4,0.212766,0.044884,0.306308,0.00291,0.363283,0.770175
0.443122,5,0.829787,0.060646,0.577655,0.004105,0.52667,0.495614
0.894783,5,0.170213,0.074787,0.298274,0.003668,0.418436,0.72807
0.452325,4,0.595745,0.033025,0.533918,0.002223,0.642413,0.483772
0.876244,4,0.574468,0.034947,0.600268,0.002322,0.779648,0.382456
0.009115,6,0.276596,0.061577,0.29396,0.003467,0.422915,0.414912
0.45113,5,0.361702,0.040711,0.697114,0.002642,0.648887,0.474123
0.898854,7,0.595745,0.072625,0.40598,0.004582,0.358364,0.780702
0.02699,7,0.446809,0.095052,0.357185,0.003467,0.422915,0.414912
0.446839,6,0.12766,0.01291,0.264058,0.000825,0.241326,0.617544
0.434627,7,0.553191,0.044314,0.232669,0.003467,0.422915,0.414912
0.013053,5,0.425532,0.041732,0.611425,0.003467,0.422915,0.414912
0.43445,3,0.297872,0.070974,0.475156,0.003467,0.422915,0.414912
0.027388,2,0.276596,0.086916,0.436031,0.003467,0.422915,0.414912
0.442591,7,0.957447,0.069293,0.439304,0.004668,0.320041,0.500526
0.903146,7,0.12766,0.038099,0.186254,0.002497,0.260228,0.668421
0.447193,7,0.851064,0.044374,0.577358,0.003056,0.411704,0.593421
0.473475,2,0.382979,0.028672,0.595507,0.001948,0.520456,0.408772
0.871731,4,0.191489,0.041101,0.187147,0.002767,0.264112,0.736842
0.02261,5,0.170213,0.046085,0.139839,0.003467,0.422915,0.414912
0.013937,4,0.191489,0.059865,0.247545,0.003467,0.422915,0.414912
0.0,2,0.531915,0.044374,0.497917,0.003467,0.422915,0.414912
0.889208,5,0.787234,0.029873,0.681345,0.002011,0.604609,0.324123
0.872484,5,0.0,0.032755,0.372806,0.002011,0.375971,0.769298
0.442326,1,0.808511,0.057314,0.413716,0.003889,0.350078,0.500526
0.447901,2,0.617021,0.042122,0.593573,0.002829,0.556965,0.490789
0.429494,5,1.0,0.062838,0.39036,0.003467,0.422915,0.414912
0.906818,6,0.021277,0.042993,0.382624,0.002941,0.283532,0.425877
0.433476,2,0.170213,0.069953,0.181494,0.003467,0.422915,0.414912
0.000841,7,0.297872,0.083884,0.175841,0.003467,0.422915,0.414912
0.469183,3,0.255319,0.049237,0.381137,0.003249,0.470223,0.381579
0.456617,4,0.340426,0.038729,0.667807,0.002617,0.638788,0.51886
0.464625,4,0.0,0.06575,0.450312,0.004539,0.368462,0.38114
0.439007,2,0.723404,0.054612,0.525736,0.003467,0.422915,0.414912
0.009424,6,0.340426,0.041732,0.488545,0.003467,0.422915,0.414912
0.8935,4,0.212766,0.049478,0.314192,0.003153,0.379078,0.741667
0.004602,2,0.574468,0.121202,0.571407,0.003467,0.422915,0.414912
0.004336,3,1.0,0.045394,0.506397,0.003467,0.422915,0.414912
0.000619,2,0.191489,0.081122,0.165278,0.003467,0.422915,0.414912
0.889518,5,0.319149,0.040261,0.637459,0.002838,0.635163,0.245614
0.438388,2,0.638298,0.056113,0.473222,0.003467,0.422915,0.414912
0.911818,1,0.617021,0.041672,0.313151,0.002684,0.25738,0.732456
0.027078,2,0.957447,0.077939,0.416096,0.003467,0.422915,0.414912
0.907128,6,0.680851,0.087426,0.4759,0.005841,0.57768,0.551316
0.474404,2,0.12766,0.024379,0.053555,0.001618,0.09943,0.712281
0.491261,5,0.191489,0.02678,0.149955,0.001824,0.187468,0.46886
0.000398,4,0.87234,0.110724,0.528265,0.003467,0.422915,0.414912
0.898898,1,0.404255,0.056113,0.461619,0.003467,0.308907,0.769298
0.451573,1,0.680851,0.042152,0.611871,0.000976,0.249353,0.835965
0.885359,1,0.021277,0.033265,0.292621,0.002173,0.308648,0.653947
0.460511,2,0.87234,0.02594,0.438114,0.00173,0.488089,0.557018
0.465201,3,0.574468,0.065029,0.464891,0.004501,0.511134,0.162719
0.86713,2,0.893617,0.031134,0.341565,0.002135,0.211548,0.442544
0.424716,1,0.787234,0.085235,0.411633,0.003467,0.422915,0.414912
0.45644,7,0.234043,0.021166,0.187593,0.001421,0.210772,0.686842
0.433742,1,0.659574,0.075027,0.526183,0.003467,0.422915,0.414912
0.00969,5,0.723404,0.097814,0.710354,0.003467,0.422915,0.414912
0.026901,5,0.468085,0.130569,0.58316,0.003467,0.422915,0.414912
0.890049,3,0.12766,0.028221,0.29634,0.001882,0.423615,0.524561
0.867395,1,0.617021,0.036388,0.335912,0.002378,0.41015,0.709649
0.893987,1,0.914894,0.063438,0.557721,0.00313,0.429829,0.765789
0.898633,2,0.191489,0.033596,0.191312,0.002208,0.266183,0.655702
0.474271,6,0.255319,0.021676,0.084647,0.000976,0.039876,0.903509
0.44706,4,0.595745,0.061096,0.558762,0.004263,0.610564,0.337281
0.433963,6,0.382979,0.051039,0.425171,0.003467,0.422915,0.414912
0.429273,7,0.617021,0.100546,0.464594,0.003467,0.422915,0.414912
0.004292,2,0.553191,0.046806,0.508628,0.003467,0.422915,0.414912
0.022831,3,0.0,0.090399,0.413716,0.003467,0.422915,0.414912
0.898412,4,0.297872,0.056863,0.549241,0.003749,0.562403,0.507018
0.021857,2,0.148936,0.062898,0.178221,0.003467,0.422915,0.414912
0.013893,3,0.170213,0.059565,0.260934,0.003467,0.422915,0.414912
0.9035,1,0.085106,0.03981,0.181642,0.00263,0.23537,0.649123
0.872528,6,0.893617,0.030173,0.439155,0.00085,0.312791,0.813158
0.437768,2,0.531915,0.045334,0.438114,0.003467,0.422915,0.414912
0.474183,4,0.255319,0.028342,0.312556,0.00189,0.282237,0.707456
0.438963,1,0.468085,0.064309,0.483338,0.003467,0.422915,0.414912
0.429494,5,0.914894,0.062838,0.415204,0.003467,0.422915,0.414912
0.456484,1,0.0,0.032965,0.384707,0.002225,0.450285,0.332018
0.907615,3,0.276596,0.066981,0.423237,0.004503,0.470482,0.39386
0.880757,2,0.87234,0.033265,0.322821,0.001849,0.32522,0.831579
0.447237,1,0.723404,0.059535,0.725231,0.004229,0.429052,0.634211
0.460997,6,0.0,0.04008,0.514877,0.002727,0.398498,0.536842
0.43883,5,0.978723,0.051759,0.349598,0.003467,0.422915,0.414912
0.433521,3,0.489362,0.071064,0.523059,0.003467,0.422915,0.414912
0.000531,7,0.574468,0.080731,0.275513,0.003467,0.422915,0.414912
0.031592,6,0.702128,0.094842,0.314639,0.003467,0.422915,0.414912
0.009424,6,0.404255,0.041762,0.583309,0.003467,0.422915,0.414912
0.01792,4,0.617021,0.082593,0.45061,0.003467,0.422915,0.414912
0.013185,1,0.702128,0.041732,0.502083,0.003467,0.422915,0.414912
0.438166,4,0.340426,0.087607,0.462362,0.003467,0.422915,0.414912
0.018672,7,0.191489,0.044494,0.075573,0.003467,0.422915,0.414912
0.907792,7,0.531915,0.043053,0.361797,0.002871,0.348006,0.542544
0.902659,3,0.106383,0.083674,0.29277,0.00553,0.392802,0.617544
0.871422,2,0.702128,0.050318,0.719429,0.003353,0.735111,0.436404
0.87182,4,0.191489,0.048877,0.226867,0.002661,0.2913,0.737281
0.031857,5,0.468085,0.056923,0.266885,0.003467,0.422915,0.414912
0.912172,2,0.851064,0.047466,0.408956,0.003222,0.431124,0.342982
0.906951,2,0.425532,0.042963,0.355103,0.003012,0.494303,0.25307
0.429096,3,0.808511,0.075387,0.425469,0.003467,0.422915,0.414912
0.46082,2,0.085106,0.030173,0.200536,0.002075,0.272398,0.37807
0.884651,6,0.255319,0.032635,0.326688,0.002117,0.40057,0.652193
0.876377,7,0.744681,0.029122,0.41089,0.000802,0.317193,0.791228
0.912084,7,0.021277,0.069203,0.347664,0.004622,0.348006,0.515351
0.86828,7,0.744681,0.032245,0.430824,0.002038,0.377266,0.813596
0.876421,1,0.851064,0.032034,0.332193,0.001975,0.294666,0.813596
0.903411,6,0.170213,0.029302,0.177179,0.001942,0.2913,0.733772
0.42914,4,0.744681,0.080881,0.546266,0.003467,0.422915,0.414912
0.456307,4,0.510638,0.034016,0.559357,0.002312,0.582859,0.529386
0.911508,1,0.340426,0.043113,0.346474,0.002613,0.235629,0.860526
0.867661,7,0.723404,0.06644,0.424725,0.004408,0.654842,0.372368
0.000133,5,0.382979,0.149664,0.542101,0.003467,0.422915,0.414912
0.434361,1,0.702128,0.049538,0.473817,0.003467,0.422915,0.414912
0.473475,2,0.510638,0.028011,0.584201,0.00187,0.553081,0.417105
0.425379,2,0.425532,0.092771,0.583904,0.003467,0.422915,0.414912
0.469271,5,0.553191,0.057824,0.576168,0.003774,0.516054,0.447368
1.0,2,0.361702,0.055152,0.549985,0.003756,0.627395,0.342982
0.898943,2,0.680851,0.069803,0.504463,0.003947,0.542206,0.503947
0.893899,6,0.446809,0.115768,0.809878,0.007624,0.747799,0.536404
0.465112,1,0.680851,0.027171,0.244273,0.001836,0.215432,0.575
0.451883,1,0.914894,0.041522,0.56263,0.00317,0.34697,0.641667
0.434273,6,0.957447,0.045334,0.307795,0.003467,0.422915,0.414912
0.030707,7,0.574468,0.083794,0.274769,0.003467,0.422915,0.414912
0.009513,1,0.617021,0.041642,0.525141,0.003467,0.422915,0.414912
0.022256,4,0.829787,0.046445,0.454924,0.003467,0.422915,0.414912
0.890005,2,0.851064,0.028942,0.700089,0.002032,0.631797,0.355702
0.017743,7,0.829787,0.070914,0.443618,0.003467,0.422915,0.414912
0.018583,5,0.234043,0.053981,0.223297,0.003467,0.422915,0.414912
0.009115,6,0.957447,0.067611,0.506248,0.003467,0.422915,0.414912
0.017875,3,0.12766,0.072715,0.248884,0.003467,0.422915,0.414912
0.9035,1,0.425532,0.045605,0.374293,0.002784,0.177369,0.89693
0.876333,6,0.085106,0.027471,0.18432,0.001016,0.330399,0.659649
0.433344,6,1.0,0.041431,0.253198,0.003467,0.422915,0.414912
0.867218,4,0.12766,0.024829,0.113359,0.001635,0.165976,0.733772
0.876598,5,0.340426,0.030413,0.55906,0.001944,0.547126,0.667544
0.880713,1,0.382979,0.033445,0.303927,0.001066,0.195495,0.794298
0.907747,6,0.914894,0.030263,0.353764,0.00205,0.381926,0.342544
0.447325,3,0.617021,0.056653,0.628384,0.003965,0.591662,0.420614
0.424583,5,0.851064,0.058394,0.298721,0.003467,0.422915,0.414912
0.46436,5,0.531915,0.030713,0.483785,0.002104,0.46608,0.344298
0.009424,6,0.276596,0.041642,0.261827,0.003467,0.422915,0.414912
0.017433,7,0.553191,0.083614,0.381732,0.003467,0.422915,0.414912
0.446839,6,0.723404,0.043623,0.628979,0.003049,0.56318,0.326316
0.867351,7,0.06383,0.032395,0.166468,0.002025,0.301139,0.814912
0.009424,6,0.170213,0.041642,0.177031,0.003467,0.422915,0.414912
0.890359,3,0.276596,0.106581,0.591937,0.005532,0.510875,0.486842
0.903633,4,0.574468,0.150354,0.579887,0.009884,0.451838,0.652193
0.473563,1,0.510638,0.028402,0.310771,0.001903,0.193423,0.586842
0.867793,3,0.957447,0.028191,0.447486,0.001012,0.314604,0.705263
0.889607,7,0.361702,0.085685,0.539274,0.00457,0.406266,0.639035
0.473253,4,0.319149,0.035457,0.542696,0.002418,0.436302,0.567544
0.469139,2,0.574468,0.062477,0.538233,0.004113,0.549456,0.439912
0.026371,7,0.87234,0.074517,0.275216,0.003467,0.422915,0.414912
0.872262,7,0.212766,0.029572,0.178221,0.001205,0.214656,0.879825
0.465466,2,0.468085,0.069173,0.585986,0.004711,0.496634,0.473684
0.447237,1,0.659574,0.043023,0.554299,0.00286,0.317452,0.745614
0.017743,7,0.765957,0.070914,0.468015,0.003467,0.422915,0.414912
0.433388,7,0.12766,0.040351,0.0723,0.003467,0.422915,0.414912
0.899075,5,0.297872,0.05299,0.564415,0.003556,0.588555,0.492982
0.018229,4,0.297872,0.043713,0.382773,0.003467,0.422915,0.414912
0.425025,1,0.340426,0.095473,0.455519,0.003467,0.422915,0.414912
0.009867,2,0.510638,0.07887,0.560845,0.003467,0.422915,0.414912
0.468873,3,0.148936,0.024769,0.142517,0.001658,0.130761,0.515351
0.438432,3,0.12766,0.056293,0.184915,0.003467,0.422915,0.414912
0.434052,1,0.638298,0.054041,0.527968,0.003467,0.422915,0.414912
0.438122,3,0.021277,0.056713,0.418625,0.003467,0.422915,0.414912
0.425424,3,0.276596,0.091239,0.414609,0.003467,0.422915,0.414912
0.013008,4,0.021277,0.092981,0.518149,0.003467,0.422915,0.414912
0.911243,2,0.148936,0.034586,0.146683,0.002223,0.231227,0.739035
0.437989,7,0.659574,0.051309,0.271497,0.003467,0.422915,0.414912
0.026724,1,0.212766,0.087276,0.27596,0.003467,0.422915,0.414912
0.460688,6,0.510638,0.134532,0.56873,0.009115,0.533143,0.278947
0.014114,1,0.531915,0.061757,0.494049,0.003467,0.422915,0.414912
0.902925,2,0.191489,0.032154,0.142815,0.002104,0.196789,0.709649
0.889208,5,0.93617,0.027471,0.523207,0.001872,0.40523,0.578509
0.000265,1,0.829787,0.13105,0.526034,0.003467,0.422915,0.414912
0.021857,2,0.234043,0.056263,0.212586,0.003467,0.422915,0.414912
0.894075,3,0.851064,0.085445,0.789051,0.005793,0.676592,0.444298
0.867307,6,0.93617,0.030924,0.401369,0.001049,0.258156,0.792982
0.01792,4,0.914894,0.06614,0.415799,0.003467,0.422915,0.414912
0.912349,6,0.255319,0.075387,0.426956,0.005172,0.553858,0.297807
0.880536,4,0.106383,0.033475,0.213181,0.002152,0.280425,0.625
0.880934,6,0.425532,0.027741,0.514579,0.001857,0.513723,0.605702
0.894252,7,0.957447,0.049478,0.514728,0.002534,0.405748,0.666667
0.876156,2,0.425532,0.024559,0.505504,0.000715,0.241844,0.857018
0.867882,5,0.340426,0.029602,0.572895,0.001894,0.604868,0.55614
0.433388,7,0.297872,0.041431,0.211098,0.003467,0.422915,0.414912
0.880359,7,0.829787,0.040531,0.386492,0.002686,0.343086,0.54386
0.442812,5,0.042553,0.047736,0.422642,0.003226,0.423874,0.55614
0.026282,5,0.808511,0.048487,0.403005,0.003467,0.422915,0.414912
0.447414,5,0.93617,0.042843,0.636864,0.002856,0.467633,0.560965
0.027565,6,0.297872,0.077489,0.322077,0.003467,0.422915,0.414912
0.018627,6,0.234043,0.060136,0.135228,0.003467,0.422915,0.414912
0.991018,6,0.787234,0.030893,0.647575,0.002007,0.579234,0.503947
0.455644,3,0.425532,0.038519,0.676436,0.002597,0.6797,0.422807
0.894429,4,0.957447,0.056083,0.616186,0.003729,0.473589,0.567544
0.871864,5,0.978723,0.042783,0.460131,0.002821,0.387364,0.682895
0.893589,6,0.914894,0.029152,0.600714,0.001946,0.477473,0.438158
0.907393,5,0.468085,0.101657,0.49524,0.006982,0.56059,0.164912
0.880846,4,0.531915,0.028852,0.474264,0.001882,0.483428,0.663596
0.022388,7,0.319149,0.06563,0.172716,0.003467,0.422915,0.414912
0.907393,5,0.978723,0.079921,0.461767,0.005613,0.501036,0.335088
0.871731,4,0.0,0.077639,0.479917,0.005058,0.448472,0.684211
0.434538,5,0.021277,0.043743,0.26391,0.003467,0.422915,0.414912
0.026547,4,0.042553,0.051459,0.28801,0.003467,0.422915,0.414912
0.898943,2,0.808511,0.095803,0.731181,0.0063,0.646038,0.464474
0.446662,2,0.659574,0.062598,0.53615,0.004412,0.59218,0.292544
0.893766,3,0.468085,0.073586,0.621095,0.004859,0.614448,0.435088
0.447635,3,0.12766,0.009847,0.317465,0.000557,0.310461,0.765789
0.00907,5,0.787234,0.049868,0.77596,0.003467,0.422915,0.414912
0.911464,7,0.191489,0.02636,0.13731,0.001695,0.182807,0.794298
1.0,2,0.0,0.066831,0.359863,0.004375,0.387105,0.590351
0.443387,4,0.148936,0.033806,0.181642,0.001701,0.246245,0.765789
0.880581,6,0.340426,0.072415,0.487652,0.004944,0.584412,0.323246
0.902659,3,0.851064,0.081752,0.55906,0.005478,0.599948,0.519737
0.009646,4,0.340426,0.041582,0.629277,0.003467,0.422915,0.414912
0.465112,1,0.893617,0.03933,0.344689,0.002663,0.314345,0.475877
0.434096,2,0.574468,0.06641,0.561291,0.003467,0.422915,0.414912
0.912438,1,0.340426,0.070914,0.345879,0.003272,0.226049,0.667544
0.911331,4,0.680851,0.158971,0.477834,0.010804,0.607975,0.31886
0.022831,3,0.12766,0.067761,0.175245,0.003467,0.422915,0.414912
0.452192,1,0.382979,0.032575,0.491669,0.002167,0.211031,0.665351
0.022521,3,0.595745,0.087366,0.506843,0.003467,0.422915,0.414912
0.456219,2,0.553191,0.035577,0.511901,0.002426,0.59477,0.451316
0.44352,7,0.170213,0.004804,0.177774,0.000314,0.227602,0.562719
0.00907,5,0.87234,0.044554,0.660666,0.003467,0.422915,0.414912
0.005398,6,0.617021,0.059865,0.379203,0.003467,0.422915,0.414912
0.907526,1,0.191489,0.037859,0.083755,0.002472,0.121699,0.717544
0.872572,7,0.361702,0.035817,0.466677,0.002056,0.341533,0.829386
0.876997,7,0.680851,0.036208,0.398245,0.00241,0.288193,0.509211
0.005398,6,0.361702,0.107542,0.562779,0.003467,0.422915,0.414912
0.44268,2,0.638298,0.062387,0.496578,0.004302,0.538063,0.311842
0.468917,4,0.12766,0.02579,0.133591,0.001716,0.181253,0.541228
0.876377,7,0.638298,0.031794,0.429337,0.001959,0.301916,0.852632
0.022256,4,0.0,0.057884,0.391104,0.003467,0.422915,0.414912
0.022433,1,0.382979,0.074847,0.492562,0.003467,0.422915,0.414912
0.031901,6,0.468085,0.058394,0.293811,0.003467,0.422915,0.414912
0.876864,4,0.510638,0.030083,0.554002,0.002059,0.515277,0.387719
0.46905,7,0.829787,0.044073,0.3313,0.002902,0.284827,0.596491
0.876775,2,0.617021,0.061307,0.809878,0.004082,0.573796,0.488158
0.898943,2,0.021277,0.048427,0.351681,0.00318,0.406784,0.584211
0.439007,2,0.744681,0.080851,0.585242,0.003467,0.422915,0.414912
0.469581,5,0.595745,0.053651,0.537786,0.003567,0.486277,0.397807
0.004469,6,0.212766,0.058514,0.153228,0.003467,0.422915,0.414912
0.890359,3,0.468085,0.028972,0.703362,0.00204,0.664682,0.342105
0.022521,3,0.106383,0.045455,0.196221,0.003467,0.422915,0.414912
0.438874,6,0.0,0.048337,0.328474,0.003467,0.422915,0.414912
0.031193,4,0.06383,0.053321,0.205445,0.003467,0.422915,0.414912
0.894695,3,1.0,0.156419,0.631657,0.010573,0.562662,0.585526
0.915712,5,0.148936,0.035277,0.173163,0.00236,0.238219,0.56886
0.867661,7,0.553191,0.034316,0.428146,0.00225,0.614966,0.463158
0.460909,4,0.723404,0.163624,0.718536,0.010991,0.43449,0.683333
0.022698,7,0.021277,0.069443,0.234454,0.003467,0.422915,0.414912
0.027034,1,0.531915,0.109253,0.476198,0.003467,0.422915,0.414912
0.890182,6,0.531915,0.030413,0.63493,0.00216,0.629984,0.374123
0.911685,5,0.382979,0.109613,0.560845,0.007364,0.611082,0.372807
0.030972,6,0.404255,0.089828,0.42532,0.003467,0.422915,0.414912
0.898102,4,0.106383,0.045334,0.346921,0.002933,0.412481,0.712719
0.018539,4,0.574468,0.087006,0.482297,0.003467,0.422915,0.414912
0.031016,7,0.851064,0.059265,0.301398,0.003467,0.422915,0.414912
0.460732,7,0.510638,0.038129,0.402112,0.00263,0.268773,0.319737
0.867838,4,0.531915,0.030293,0.586879,0.001967,0.658726,0.475877
0.898013,2,0.659574,0.073436,0.588218,0.00483,0.561626,0.516667
0.03168,1,0.212766,0.054131,0.177477,0.003467,0.422915,0.414912
0.889651,1,0.085106,0.028402,0.226123,0.001712,0.35681,0.634211
0.45675,7,0.553191,0.027051,0.342606,0.001689,0.328068,0.674561
0.465112,1,0.93617,0.030173,0.328771,0.00205,0.275505,0.521491
0.438786,4,0.212766,0.05239,0.171973,0.003467,0.422915,0.414912
0.880271,5,0.723404,0.0393,0.525885,0.00279,0.483169,0.196053
0.469669,7,0.659574,0.045935,0.357185,0.003095,0.417659,0.442105
0.880669,7,0.042553,0.03918,0.252306,0.002486,0.295443,0.762719
0.442901,7,0.510638,0.050138,0.432907,0.00339,0.280684,0.502193
0.911951,4,0.361702,0.087366,0.566498,0.005864,0.583376,0.411842
0.433786,2,0.085106,0.040861,0.136418,0.003467,0.422915,0.414912
0.894429,4,0.893617,0.061307,0.663642,0.004098,0.573537,0.454825
