ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
3806,29,5,84,93109,3,0.8,1,0,0,0,0,0,0
405,61,36,60,92866,3,0.5,2,182,0,0,0,0,0
4977,29,5,31,95039,1,1.8,2,0,0,0,0,1,1
4690,51,27,43,95053,4,1.1,2,164,0,0,0,1,1
2184,34,8,29,90025,2,2.0,3,0,0,0,0,1,1
3060,61,36,128,94550,1,2.6,1,0,0,0,0,1,0
4838,36,10,183,95348,2,0.0,1,0,0,0,0,0,0
4198,51,25,21,90840,2,0.4,3,76,0,1,0,1,0
1904,56,26,50,90095,3,1.4,3,0,0,0,0,0,0
3906,52,28,55,94596,1,1.6,3,0,0,0,0,0,0
3743,32,8,181,94596,1,6.0,1,0,0,0,1,1,1
3377,46,21,170,95136,2,2.8,1,0,0,0,0,0,0
3965,43,18,78,94025,4,1.9,3,0,0,0,0,0,0
3192,30,5,83,93101,4,1.8,3,0,0,0,0,0,1
2327,45,19,73,94086,4,2.9,1,0,0,0,0,0,0
973,40,16,50,92093,2,1.7,1,174,0,0,0,0,0
956,59,35,14,90840,4,0.7,1,0,0,0,0,1,0
748,57,32,21,94112,3,0.1,2,0,0,1,1,1,0
947,36,11,64,91355,4,2.1,3,0,0,0,0,0,0
1529,34,9,134,94550,1,4.6,1,164,0,1,0,1,0
871,43,19,35,92106,3,0.5,1,0,0,0,0,1,0
4253,54,29,81,91107,1,0.1,3,0,0,0,0,0,0
4447,61,35,61,92177,3,2.2,3,117,0,0,0,1,1
292,43,16,8,90089,3,0.67,2,88,0,0,0,1,0
4696,45,19,70,95605,1,2.8,1,0,0,0,0,0,1
2299,48,24,9,92630,4,0.5,2,0,0,0,0,0,1
4223,51,25,58,93106,3,0.7,2,223,0,0,0,0,0
2113,27,2,103,93117,1,1.9,1,120,0,0,0,1,0
1919,39,9,118,93555,2,6.0,3,246,1,0,1,1,1
2680,57,32,43,92704,2,2.1,3,166,0,0,0,1,0
1313,46,21,42,92691,1,2.4,1,0,0,0,0,1,1
270,43,13,33,95039,1,0.75,3,0,0,0,0,0,0
3430,39,14,28,91320,2,1.4,2,108,0,0,0,0,1
2136,45,15,28,95039,1,0.75,3,0,0,1,0,0,0
805,54,28,34,94061,4,0.7,2,0,0,0,0,1,0
298,55,25,70,93720,3,1.4,3,0,0,0,0,1,0
1329,60,36,145,95616,4,6.9,1,380,1,0,0,0,1
1097,43,18,29,90245,1,0.3,3,0,0,0,0,1,0
4969,58,32,41,93022,4,2.5,1,0,0,0,0,1,1
4367,52,28,43,90089,4,1.1,2,0,0,0,0,0,0
4432,38,12,60,92806,2,1.8,1,0,0,0,0,1,0
2964,29,3,41,94588,1,1.9,3,0,0,0,0,1,1
2339,42,18,130,94611,2,7.5,1,0,0,0,0,0,1
108,42,18,43,92037,1,0.7,1,136,0,0,0,0,0
3875,36,12,92,94709,2,0.0,1,184,0,0,0,0,0
1911,43,18,83,95616,2,3.8,3,112,0,0,0,0,0
2275,40,15,21,90034,2,0.0,3,0,0,0,0,1,0
3526,59,34,13,96651,4,0.9,2,0,0,0,0,0,0
3114,31,5,50,91330,4,2.1,3,209,0,0,0,1,0
165,53,27,92,95120,2,1.1,1,0,0,1,0,0,0
3270,58,34,68,94305,2,2.8,1,113,0,0,0,0,0
1741,45,20,59,95008,1,2.4,1,0,0,1,1,1,0
916,53,28,184,94550,1,8.1,1,303,0,0,0,1,0
695,32,7,112,90740,1,3.8,1,81,0,0,0,1,0
3268,59,35,21,95818,2,1.0,1,120,0,0,0,1,0
3868,44,19,61,94080,3,2.7,2,0,0,0,0,0,0
3808,36,11,164,95051,2,7.8,1,0,0,0,0,1,1
1882,46,19,82,91365,3,2.67,2,0,0,0,0,0,0
1311,62,36,21,95616,3,0.3,3,0,0,0,0,0,0
140,59,35,18,93305,1,1.2,3,0,0,0,0,1,0
697,51,27,63,92251,2,1.0,3,82,0,0,0,1,0
3969,28,3,78,93108,4,0.2,1,0,0,0,0,1,1
1690,59,34,21,92028,3,1.3,2,0,0,0,0,1,1
3444,44,18,54,90639,1,2.8,1,202,0,0,0,0,0
2278,30,6,32,91330,2,1.0,2,0,0,0,0,0,0
4582,37,13,59,94234,1,1.5,3,0,0,0,0,0,1
1716,39,13,25,95370,3,0.2,2,0,0,0,0,1,0
2775,53,29,118,94066,2,0.3,1,0,0,0,0,1,0
1122,30,6,49,91330,3,0.7,2,196,0,0,0,0,1
2644,63,38,14,92630,4,0.4,2,86,0,0,0,1,1
31,59,35,35,93106,1,1.2,3,122,0,0,0,1,0
4494,52,28,74,96064,1,2.6,2,0,0,0,0,1,1
2186,54,30,69,92009,1,1.6,3,0,0,0,0,1,1
276,49,24,50,94706,4,1.8,3,0,0,1,0,0,0
4773,26,2,95,92130,3,0.8,1,0,0,0,0,1,0
2104,37,13,153,90630,2,6.5,1,0,0,0,0,1,1
3205,61,35,49,90095,4,1.7,2,185,0,0,0,0,0
1380,62,37,162,95051,1,1.3,1,0,0,0,0,1,0
2050,43,18,94,92717,4,1.1,2,0,0,0,0,1,0
999,52,27,94,93106,1,2.8,2,333,0,0,0,1,0
855,52,28,90,95814,1,2.6,2,0,0,1,0,1,0
597,48,22,152,94022,1,3.5,3,0,1,0,0,1,0
4124,50,24,40,93460,4,2.6,1,89,0,0,0,1,0
1598,66,41,11,92325,3,0.1,3,0,0,1,0,0,1
4018,26,0,42,92009,4,1.3,3,153,0,0,0,1,0
2894,38,14,70,94022,4,2.0,3,0,0,0,0,1,0
4421,62,38,149,92130,1,4.7,1,0,0,0,0,1,0
4251,52,28,54,90041,4,0.1,3,0,0,0,0,0,1
3805,47,22,203,95842,2,8.8,1,0,0,0,0,1,0
2408,39,15,100,94720,1,0.8,2,0,0,0,0,1,0
701,37,11,84,90089,2,1.8,1,0,0,0,0,1,1
504,31,5,39,94022,4,1.8,3,185,0,0,0,0,1
4069,59,34,21,95035,2,0.5,2,0,0,0,0,1,0
502,50,26,39,90640,3,1.9,2,0,0,0,0,1,0
4657,47,21,38,91101,3,0.6,2,0,0,1,0,0,0
328,58,32,114,91330,2,2.0,1,402,0,0,0,1,0
2607,46,22,73,92648,2,1.7,1,216,0,0,0,1,0
5000,28,4,83,92612,3,0.8,1,0,0,0,0,1,1
3524,29,4,150,91302,1,0.8,1,0,0,0,0,0,1
3097,43,18,179,94108,3,1.2,1,0,1,1,1,1,0
1692,56,32,48,94117,1,1.6,3,0,0,0,0,0,1
3996,53,28,34,92697,2,0.6,3,0,0,0,0,1,1
3628,27,1,83,90034,2,0.2,1,0,0,0,0,0,1
4834,49,24,109,92647,1,0.6,1,0,0,0,0,0,0
2599,46,20,9,94005,1,0.2,1,0,0,0,0,1,0
217,27,3,125,95521,2,0.6,1,0,0,0,0,0,0
747,62,37,85,95051,4,3.4,2,0,0,0,0,1,0
2950,37,11,19,95054,3,0.2,2,0,0,0,0,1,0
728,62,37,18,92037,3,1.3,2,0,0,0,0,1,0
1659,50,25,14,92037,4,0.8,1,0,0,0,0,1,0
1479,65,39,160,94803,4,3.8,1,237,1,0,0,1,0
2107,62,38,132,90210,1,2.9,1,0,0,0,0,0,0
454,54,28,53,92109,4,2.8,2,0,0,1,0,0,0
128,34,8,82,92646,1,2.7,2,251,0,0,0,1,0
1152,49,23,12,94720,2,0.1,3,0,0,1,1,1,0
2677,44,20,122,91765,1,0.3,1,0,0,1,0,1,0
3782,65,40,118,94104,1,1.3,1,333,0,0,1,1,1
2617,56,31,49,92182,2,1.6,3,103,0,0,0,1,0
4466,39,15,54,94108,4,2.2,2,0,0,0,0,0,1
286,40,13,69,94305,3,2.33,2,0,0,0,0,0,0
759,64,39,35,90266,1,1.5,2,0,0,1,0,0,0
2551,32,8,20,93106,1,0.5,3,102,0,0,0,1,0
673,51,27,23,96651,1,0.2,1,0,0,0,0,1,0
757,56,31,82,95348,4,1.3,3,0,0,0,0,1,0
1637,65,39,100,92122,4,1.7,3,0,0,0,0,0,1
3515,35,9,41,90024,4,1.2,2,0,0,0,0,1,0
3276,32,8,65,95134,1,1.2,1,268,0,0,0,1,0
1714,44,20,15,90405,1,1.0,1,0,0,0,0,1,0
1290,46,21,82,94523,4,0.4,1,0,0,0,0,0,0
3340,27,1,141,95135,4,5.1,3,354,1,0,0,0,0
2695,45,19,85,94720,3,2.1,1,0,0,0,0,1,1
2173,39,15,79,92028,2,1.8,2,219,0,0,0,0,0
2781,39,13,69,90630,3,0.9,2,0,0,0,0,0,0
484,29,5,30,90095,3,1.0,2,0,0,0,0,0,0
1968,43,18,89,94303,3,0.5,3,108,0,0,0,0,1
4020,62,36,28,95020,3,0.7,2,0,0,0,0,1,0
3870,43,16,78,95670,3,2.67,2,161,0,0,0,1,1
3948,32,8,119,94710,4,5.0,3,0,1,0,0,1,0
4344,38,14,63,95422,1,3.6,2,0,0,1,0,1,0
4451,44,20,45,94111,2,2.5,1,0,0,0,0,1,0
2664,54,28,78,91311,4,4.9,1,0,0,0,0,0,0
4067,61,37,61,94122,3,2.0,3,0,0,0,0,1,0
3221,61,35,28,93302,2,0.2,3,135,0,0,0,1,0
2047,43,16,161,95134,3,8.0,2,0,1,0,1,1,1
4441,43,19,75,90041,3,0.3,3,0,0,0,0,0,0
3943,42,17,89,90095,1,0.1,2,170,0,0,0,1,0
1633,31,5,93,95032,2,3.1,2,0,1,0,0,1,0
3463,58,33,28,94608,2,0.5,2,146,0,1,0,1,0
1274,60,35,130,95741,3,6.3,3,437,1,0,1,1,1
670,56,29,41,94109,4,2.5,2,0,0,0,0,0,0
2482,55,30,64,94306,2,1.9,2,0,0,0,0,0,0
1464,35,10,94,91343,1,0.0,1,174,0,0,0,1,0
2855,49,24,79,94025,4,3.6,3,212,0,0,0,1,0
1533,45,20,55,94588,1,0.3,1,0,0,0,0,1,1
4950,29,5,64,94114,4,0.0,1,249,0,0,0,0,1
3767,59,35,108,90245,4,3.8,2,304,1,0,0,1,0
4828,30,6,181,91203,1,4.3,1,230,0,0,0,1,0
2700,37,11,22,90035,3,0.1,2,114,0,0,0,0,0
3076,26,0,85,95616,2,1.6,3,0,0,0,0,0,0
1337,36,12,42,93555,1,1.33,1,0,0,0,0,1,0
1129,30,5,171,94025,2,1.9,2,0,1,0,0,0,0
3319,46,20,105,90089,4,3.2,1,0,1,0,0,0,0
512,31,5,82,94143,4,2.2,2,0,0,0,0,0,0
2578,55,29,78,95521,1,0.8,3,190,0,0,0,1,0
2384,63,39,52,90033,2,1.1,1,0,0,0,0,1,1
3042,29,5,92,95006,2,0.6,1,0,0,0,0,1,0
1493,33,8,133,90024,1,0.0,1,0,0,0,0,1,0
647,58,33,61,90033,4,1.7,1,0,0,0,0,0,0
4731,52,27,29,94720,1,1.5,2,159,0,0,0,0,1
3546,48,22,174,95827,1,2.4,1,0,0,0,0,1,0
2730,58,34,63,90007,4,1.5,1,0,0,0,0,1,0
396,60,35,64,94509,2,2.8,1,0,0,0,0,0,0
4283,26,0,195,92093,3,6.33,3,0,1,1,1,1,0
1388,35,10,38,95762,4,1.7,1,0,0,0,0,1,1
1630,53,29,154,93407,4,7.4,3,0,1,0,0,0,0
3784,60,34,51,90028,3,1.4,3,0,0,0,0,0,0
4180,29,3,91,94122,1,3.4,3,0,1,0,0,0,0
684,40,16,82,91311,1,3.6,2,0,0,0,0,0,0
4300,30,5,73,90065,1,2.6,2,133,0,0,0,1,0
1438,28,3,123,92007,1,0.8,1,146,0,0,0,0,0
1570,51,27,44,94305,3,1.9,2,141,0,0,0,0,0
1062,47,22,33,91105,1,1.4,3,0,0,0,0,1,0
3712,27,1,20,94720,4,0.4,1,99,0,0,0,1,0
678,46,21,204,92780,2,2.8,1,0,0,0,0,1,0
2462,30,5,69,94302,1,0.8,2,0,0,0,0,1,0
2609,61,35,79,94024,2,2.0,1,194,0,0,0,1,1
2566,40,15,10,94708,2,0.0,3,102,0,0,0,1,0
1914,57,33,134,92110,4,0.9,1,198,1,0,0,1,0
4109,64,39,73,94025,3,2.2,1,0,0,1,0,0,1
4615,56,30,15,92093,4,0.7,3,102,0,0,0,0,0
831,29,5,72,92407,3,0.7,2,81,0,0,0,0,0
4268,52,26,194,91902,2,5.7,2,0,1,0,0,1,0
618,46,20,74,94024,4,2.6,3,0,0,0,0,1,0
1310,38,14,71,95136,4,2.0,3,0,0,0,0,0,0
4850,49,25,65,90007,2,1.0,3,0,0,0,0,1,1
1375,59,34,84,94043,3,1.6,3,0,0,0,0,1,0
4035,35,11,82,94022,2,1.7,2,0,0,0,0,1,1
932,27,3,43,91302,1,1.0,3,0,0,0,0,1,0
1019,39,15,61,90018,2,0.6,3,127,0,0,0,0,0
4693,59,35,32,92064,3,0.4,2,0,0,0,0,0,1
829,35,9,28,94542,4,1.0,1,75,0,0,0,1,0
3198,34,10,29,93555,1,1.5,2,0,0,0,0,1,0
4212,40,16,104,94301,2,1.8,2,0,0,0,0,0,0
3203,30,4,25,92173,2,0.3,1,0,0,1,0,1,0
2997,42,18,103,91367,1,3.33,1,0,1,1,1,1,1
16,60,30,22,95054,1,1.5,3,0,0,0,0,1,1
4654,34,10,155,92780,2,6.5,1,0,0,0,0,1,1
2568,58,33,142,92333,2,3.9,1,0,0,0,0,0,1
4455,50,24,38,94143,3,0.6,2,0,0,0,0,1,0
2610,42,18,120,93407,2,7.5,1,0,0,1,0,0,0
696,29,4,115,92717,1,1.9,1,0,0,0,0,0,0
3194,31,7,140,95616,1,4.0,1,0,0,0,0,0,1
4652,48,24,58,94005,2,1.7,1,0,0,0,0,0,0
3140,52,26,95,92130,1,0.3,1,0,0,0,0,1,0
282,57,31,65,94118,4,2.6,3,0,0,0,0,0,1
3950,31,5,23,93407,1,0.4,2,0,0,0,0,1,1
1245,33,8,130,94720,3,6.3,2,99,1,0,0,0,1
3725,44,20,39,93108,2,2.1,3,119,0,0,0,0,0
1153,63,37,21,95831,2,0.4,1,0,0,0,0,1,0
1731,41,17,51,94402,2,0.6,3,0,0,0,0,0,1
19,46,21,193,91604,2,8.1,3,0,1,0,0,0,0
725,64,38,92,94086,1,2.0,1,0,0,0,0,1,0
193,50,23,85,92122,1,2.67,2,0,0,0,0,1,0
4953,29,3,53,94005,4,1.8,3,0,0,0,0,1,0
2335,45,21,69,90025,4,1.9,1,0,0,0,0,0,0
3680,49,23,134,90095,2,6.3,1,0,0,0,0,1,0
516,41,16,113,92780,1,1.0,3,211,0,0,0,0,1
3481,64,39,49,94591,2,1.5,1,0,0,1,0,1,0
2555,63,39,53,93940,1,0.8,1,0,0,0,0,0,0
3480,31,6,64,94720,2,2.5,1,0,0,0,0,1,0
4406,61,35,83,91320,2,1.7,3,245,0,0,0,1,0
278,29,2,30,92126,4,1.0,3,0,0,0,0,0,0
2039,50,24,150,94551,1,7.3,1,0,0,0,0,1,1
381,63,33,34,94305,1,1.5,3,0,0,0,0,1,1
2861,27,2,20,95064,4,0.5,3,0,0,0,0,1,0
1530,38,14,58,91709,4,2.0,3,153,0,1,0,0,0
1687,62,38,39,96003,4,2.2,1,0,0,1,0,1,0
94,60,34,64,94550,2,1.7,3,236,0,1,0,1,0
423,46,20,145,91380,2,6.3,1,0,0,1,1,1,0
3615,34,10,154,94583,3,5.4,2,0,1,0,0,1,0
3675,42,16,38,93437,1,0.2,1,0,0,1,0,0,0
2829,35,10,64,94306,3,0.7,2,230,0,0,0,1,0
268,47,22,81,90504,1,2.9,1,138,0,0,0,0,0
4471,44,20,111,91911,2,5.3,2,0,1,0,0,1,0
3163,33,7,28,94109,4,0.8,1,0,0,0,0,1,0
776,65,39,23,92835,3,0.7,2,0,0,0,0,0,1
2913,44,20,130,90291,4,3.2,2,0,1,0,0,0,0
3704,67,41,78,94301,4,2.4,3,0,0,1,0,0,0
1048,55,31,73,94143,4,1.6,2,0,0,0,0,0,0
4216,64,40,21,94028,2,0.3,3,0,0,0,0,0,0
2425,38,12,89,94583,4,1.4,2,0,0,0,0,0,0
3925,61,37,122,94609,2,6.0,1,0,0,0,0,1,0
2420,63,37,44,94550,2,1.0,3,0,0,0,0,1,0
1790,44,20,171,91330,4,0.7,1,567,1,0,1,1,1
30,38,13,119,94104,1,3.3,2,0,1,0,1,1,1
2820,63,37,10,90095,2,0.4,1,0,0,0,0,1,0
2382,33,9,49,94928,1,2.4,2,0,0,0,0,1,0
4022,40,14,42,90638,2,0.3,1,106,0,0,0,0,1
4662,43,19,129,95039,1,5.0,1,0,0,1,0,1,0
3305,42,17,108,95120,3,1.0,1,383,0,0,0,1,0
2328,51,25,70,90095,1,0.8,3,0,0,1,0,1,0
4281,42,18,135,95136,2,3.3,1,0,0,1,1,1,1
638,53,28,31,90245,4,0.1,3,0,0,0,0,1,0
1264,35,5,85,92870,4,4.0,3,0,0,0,0,1,0
4078,26,0,71,92093,4,1.8,2,0,0,1,0,1,0
3291,52,27,113,92038,1,0.1,3,0,0,0,0,0,0
1253,42,17,93,92182,4,1.9,3,0,0,0,0,0,0
3671,38,14,29,94402,4,0.4,2,0,0,0,0,1,0
4879,34,9,41,92093,1,1.0,1,0,0,0,0,1,0
238,62,38,83,92521,1,1.8,3,0,0,0,0,1,0
1016,60,34,62,94303,1,0.8,2,0,0,0,0,0,0
3455,47,21,132,92120,1,0.3,1,0,0,0,0,1,0
2417,60,35,32,93611,1,0.3,3,80,0,0,0,1,0
4756,59,35,151,93106,2,6.0,1,0,0,0,0,1,0
1949,39,15,62,93955,4,2.4,1,86,0,0,0,0,0
648,62,38,64,95064,4,2.2,1,123,0,1,1,1,1
206,38,12,91,95616,4,1.4,2,100,0,0,0,0,1
3618,37,11,30,94304,2,0.3,1,146,0,0,0,0,0
3312,49,25,24,95819,1,0.3,1,0,0,0,0,0,0
2758,63,38,50,93943,2,2.8,1,205,0,0,0,0,0
3992,64,38,84,94571,1,2.0,1,0,0,0,0,0,0
4477,58,32,40,95833,2,0.3,1,0,0,0,0,0,0
1418,42,18,52,94061,2,2.5,1,0,0,0,0,0,0
230,48,24,71,93117,2,1.7,1,145,0,0,0,0,1
253,65,40,53,91711,3,2.2,1,0,0,0,0,0,1
4066,44,19,68,94305,1,3.7,3,0,0,0,0,1,0
880,63,37,84,91768,4,1.9,2,0,0,0,0,1,0
3815,34,9,35,94304,3,1.3,1,0,0,0,0,0,0
3162,28,4,88,94024,1,5.4,1,0,0,0,0,1,0
3483,57,33,91,95133,1,4.3,1,81,0,1,0,0,0
1927,30,6,41,90095,1,2.4,2,0,0,0,0,1,0
4999,65,40,49,90034,3,0.5,2,0,0,0,0,1,0
343,43,19,118,91304,2,3.3,1,0,0,0,0,0,1
220,56,30,61,94707,1,2.2,3,0,0,0,0,1,1
2972,52,25,43,91380,3,1.0,2,165,0,0,1,1,1
4935,26,0,85,93950,2,1.6,3,0,0,0,0,1,1
2203,49,24,43,94709,4,1.9,3,0,0,0,0,1,0
931,28,4,43,92103,3,0.1,2,0,0,0,0,1,0
2286,48,22,114,92007,1,2.4,3,0,1,0,0,1,0
2453,25,1,28,94596,1,1.0,3,0,0,0,0,1,0
3368,51,27,53,92122,1,1.6,2,0,0,0,0,1,0
4635,42,17,29,94928,1,0.6,3,0,0,0,0,1,0
3370,34,10,84,95616,4,0.1,2,0,0,0,0,1,0
3240,30,4,40,90095,1,0.3,1,0,0,0,0,1,0
101,48,23,74,94080,1,1.2,1,0,0,0,0,1,0
4766,58,34,82,94025,1,4.3,1,263,0,0,0,0,0
4636,30,5,85,91910,2,2.5,1,293,0,1,1,1,1
3369,45,18,163,94720,3,5.33,2,0,1,0,1,0,1
440,47,23,29,94304,4,0.6,1,0,0,0,0,1,0
3012,55,31,63,95616,3,2.67,1,0,0,0,0,1,0
2006,47,23,170,90254,2,6.5,2,0,1,0,1,1,1
3825,23,-1,12,95064,4,1.0,1,0,0,1,0,0,1
1008,44,19,99,95064,3,3.5,3,357,1,0,0,0,0
4647,38,13,119,94545,2,3.3,1,0,0,0,0,0,0
4573,32,7,81,95112,4,1.8,3,0,0,0,0,1,0
465,43,19,83,94305,4,3.6,3,0,1,0,0,0,1
968,55,30,73,92675,4,3.8,2,0,0,0,0,1,0
1363,31,5,85,92130,3,1.6,1,157,0,0,0,1,1
3082,36,10,78,95064,2,4.5,3,204,0,0,0,1,1
4873,27,3,69,94305,3,0.7,2,0,0,0,0,1,1
4467,34,10,60,90071,3,2.8,1,0,0,0,1,1,1
4207,48,23,29,93711,1,1.3,2,0,0,0,0,0,0
1040,41,16,175,94304,2,1.1,3,0,1,0,0,1,0
2231,36,11,183,94704,1,3.0,3,0,1,0,1,1,1
1390,45,15,20,94107,1,0.75,3,0,0,0,0,1,0
3833,62,38,158,90230,2,2.1,1,0,0,0,0,0,1
1624,63,38,153,90045,1,1.3,1,455,0,0,0,0,0
2688,52,27,135,93561,1,0.6,1,452,0,0,0,1,0
1915,48,24,54,95616,1,1.6,2,186,0,0,0,1,0
854,27,2,155,95138,1,0.8,1,0,0,0,0,0,0
3449,43,18,85,92606,4,1.9,3,110,0,0,0,1,1
4411,39,14,153,91614,2,3.0,1,0,0,0,0,0,0
3041,28,2,33,95814,3,1.0,1,167,0,0,0,1,0
4327,32,8,42,95136,1,0.2,3,102,0,0,0,1,0
3314,48,24,24,91950,1,0.9,3,0,0,0,0,0,0
2212,39,14,31,92717,2,1.4,2,94,0,0,0,1,1
1425,29,3,92,94539,2,1.3,1,287,0,0,0,1,0
232,35,10,61,94304,4,2.1,3,0,0,0,0,1,0
1704,65,41,40,94542,3,0.1,3,0,0,0,0,1,0
1367,60,34,33,91107,2,0.3,1,101,0,0,0,1,0
3374,28,2,182,92660,3,7.2,2,442,1,0,1,1,1
2160,61,35,99,94085,1,4.8,3,255,1,0,0,0,1
4351,64,39,101,95134,4,3.4,2,0,0,0,0,0,1
810,54,29,111,94304,1,0.1,3,0,0,0,0,0,1
644,45,21,152,91902,2,1.4,1,0,0,0,0,1,0
2928,43,17,124,94117,1,5.2,1,0,0,0,0,0,0
783,54,30,194,92056,3,6.0,3,587,1,1,1,1,1
2653,24,0,44,90089,4,1.6,1,180,0,0,0,1,0
4306,26,1,54,91709,2,1.6,3,0,0,1,0,0,0
4589,35,10,85,95351,4,2.1,3,0,0,0,0,0,1
412,60,36,54,92182,4,2.3,3,0,0,1,0,0,0
2476,52,26,79,95817,3,0.8,1,183,0,0,0,0,0
551,60,34,54,94301,3,0.3,2,0,0,0,0,1,1
1105,51,25,181,93106,1,1.7,1,0,0,0,0,1,1
463,29,4,183,91423,3,8.3,3,0,1,0,0,1,0
1490,62,38,99,91604,4,1.7,2,0,0,0,0,0,0
1111,58,33,34,92028,3,0.2,1,83,0,0,0,1,0
4641,30,6,42,90034,1,2.1,3,0,0,0,0,1,0
4852,55,31,124,93407,2,0.3,1,0,0,0,0,1,0
4037,46,21,13,93117,2,0.7,3,0,0,0,0,1,0
2413,61,36,59,93118,4,1.7,1,148,0,0,0,0,0
1993,52,28,38,94302,2,0.8,1,0,0,0,0,0,1
3336,35,10,118,92069,2,7.8,1,358,0,0,0,0,0
4364,30,4,18,93711,4,0.3,2,84,0,0,0,1,0
4669,40,14,63,94025,3,0.5,3,221,0,0,0,1,0
1757,42,17,23,95053,2,0.0,3,0,0,0,0,0,0
4578,63,37,80,90401,2,1.7,3,0,0,0,0,1,1
1937,50,24,82,90291,3,3.0,2,0,0,0,0,1,0
4769,38,14,39,93118,1,2.0,2,0,0,0,0,1,0
3094,29,5,34,90717,4,0.4,2,0,0,0,0,0,1
174,58,34,42,90095,4,1.5,1,0,0,0,0,1,1
2236,63,37,141,92121,2,6.9,1,0,0,0,0,1,1
2154,40,14,123,90041,1,5.2,1,0,0,0,0,1,0
3752,26,2,12,94591,4,1.0,1,0,0,0,0,1,0
1409,40,14,129,90089,1,5.9,3,0,1,0,0,1,0
2671,59,33,142,94080,2,2.7,1,0,0,0,0,0,0
3993,47,22,95,93311,2,3.9,2,0,1,0,0,0,0
4645,58,34,22,94608,1,0.1,2,0,0,0,0,1,0
2318,31,5,129,95814,3,5.9,3,319,1,1,1,0,1
4770,26,2,20,95064,4,1.0,1,116,0,0,0,0,0
4130,29,3,10,91320,4,0.4,1,87,0,0,0,1,1
3071,28,3,74,91330,2,1.8,2,221,0,1,0,0,0
2229,48,23,43,90254,4,1.9,3,0,0,0,0,1,0
79,54,30,133,93305,2,2.6,3,0,1,0,0,0,0
2661,39,14,74,93063,1,0.1,2,144,0,1,0,1,0
4742,58,32,55,93106,4,2.5,1,0,0,0,0,1,0
4206,61,36,139,95133,2,3.9,1,0,0,0,0,0,0
1057,36,6,25,95020,1,0.67,3,0,0,0,0,1,0
4814,49,23,60,95023,3,0.7,2,142,0,0,0,1,1
2296,53,23,39,92101,3,1.0,3,87,0,0,0,1,0
1282,39,15,52,92093,3,2.33,1,0,0,0,0,1,0
4720,32,8,140,94102,4,6.6,3,0,1,0,1,0,1
3839,37,11,71,94501,2,1.8,1,127,0,1,0,0,0
4094,49,24,138,93111,2,2.2,2,0,1,0,0,1,0
4482,25,-2,35,95045,4,1.0,3,0,0,0,0,1,0
1557,31,1,60,94143,4,4.0,3,244,0,0,0,0,0
652,28,4,58,92121,3,1.5,1,131,0,0,0,0,0
3272,52,27,93,90291,4,4.1,2,0,1,0,0,0,1
4745,44,20,72,95616,3,0.3,3,0,0,0,0,1,0
1819,45,20,62,95818,2,2.2,3,0,0,0,0,1,0
1800,38,14,28,95821,4,0.4,2,100,0,0,0,1,0
2933,41,16,154,92407,1,7.0,1,0,0,0,0,0,1
865,28,2,10,94080,1,0.1,2,0,0,0,0,1,0
2612,33,8,78,95051,3,0.6,2,0,0,0,0,1,0
4706,61,37,141,92677,3,0.7,1,0,1,0,1,1,1
3327,53,27,174,91006,1,2.9,2,0,1,0,0,1,0
4459,48,22,90,94590,2,0.8,3,205,0,0,0,0,0
2497,63,37,32,93117,3,0.7,2,141,0,0,0,0,0
3284,56,30,29,92152,4,0.7,2,87,0,0,0,1,0
2406,57,32,13,94588,4,0.9,2,78,0,1,0,1,0
1060,28,2,11,91203,1,0.1,2,0,0,0,0,1,1
2998,57,33,80,95053,4,1.6,2,0,0,0,0,0,0
2346,65,40,89,90291,1,4.1,1,299,1,0,1,1,0
244,65,39,170,90095,3,7.9,3,99,1,0,1,1,0
4244,46,22,74,94550,3,0.7,1,0,0,0,0,1,0
59,28,2,93,94065,2,0.2,1,0,0,0,0,0,0
3522,36,10,30,91711,2,0.8,3,0,0,0,0,1,0
765,37,13,89,95051,2,1.7,2,314,0,0,0,0,1
3937,43,18,63,95616,3,0.8,3,0,0,1,0,0,0
4443,48,23,62,91367,4,3.6,3,83,0,0,0,0,1
3720,33,8,53,92126,3,2.3,1,76,0,0,0,1,0
1765,45,21,44,94596,3,0.6,2,0,0,0,0,1,0
4495,29,4,182,95354,1,3.7,3,0,1,0,0,1,0
1359,50,25,83,92007,1,2.8,2,0,0,0,0,1,1
204,58,34,65,95747,4,2.2,1,0,0,0,0,1,0
1836,47,23,171,94546,2,1.4,1,284,0,0,0,1,1
3123,38,14,54,90095,2,0.6,3,218,0,0,0,0,0
1003,46,20,85,95617,2,0.4,3,0,0,0,0,0,0
3955,32,7,134,93108,2,3.1,1,0,0,0,0,0,0
2831,59,35,39,95616,4,1.3,1,0,0,0,0,1,0
2268,38,13,168,92647,2,1.3,3,0,1,0,0,0,0
1711,31,5,29,95405,2,0.3,2,131,0,0,0,1,1
4325,49,24,13,94538,4,0.8,1,111,0,0,0,1,0
4439,43,18,22,90025,2,0.0,3,0,0,0,0,0,0
3030,41,17,119,94960,2,6.1,1,263,0,1,0,1,0
1098,50,24,188,92007,3,1.3,1,184,1,0,0,0,1
155,54,29,58,92612,4,1.3,3,0,0,0,0,0,0
4377,40,15,71,93950,3,3.0,1,272,0,0,0,1,0
